,Episode,Best score so far,Eval score,"Eval, g: []: mean_agg","Eval, g: []: std_agg","Eval, g: []: mean_C0","Eval, g: []: std_C0",Loss 1,"Train, Cost 1","Train, Aggregated cost"
158,159,105223.54588662088,117850.383116588,3347.126012440106,3347.126012440106,117850.383116588,0.0,33249.66015625,116065.77748961002,3320.1331406445343
159,160,105223.54588662088,117863.67977579683,3347.1750260133813,3347.1750260133813,117863.67977579683,0.0,32747.609375,114636.24409455061,3289.677096814915
160,161,105223.54588662088,109488.86461242288,3190.716084893277,3190.716084893277,109488.86461242288,0.0,32980.67578125,125485.16355929524,3418.927202178916
161,162,105223.54588662088,109455.15888211131,3189.7170380258444,3189.7170380258444,109455.15888211131,0.0,32579.505859375,118843.40031794459,3360.824866905006
162,163,105223.54588662088,109455.15888211131,3189.7170380258444,3189.7170380258444,109455.15888211131,0.0,32689.904296875,111027.57612369955,3230.122385491213
163,164,105223.54588662088,109179.54978835583,3188.499677605102,3188.499677605102,109179.54978835583,0.0,32510.0390625,110559.79984346777,3199.591595522693
164,165,105223.54588662088,109240.12897901237,3188.7218334174613,3188.7218334174613,109240.12897901237,0.0,33103.58984375,109179.54978835583,3188.499677605102
165,166,105223.54588662088,109240.12897901237,3188.7218334174613,3188.7218334174613,109240.12897901237,0.0,32929.94140625,115105.53630204499,3303.4210264416724
166,167,105223.54588662088,107770.2650770992,3176.749573371101,3176.749573371101,107770.2650770992,0.0,32460.162109375,114569.84758859873,3294.186165916278
167,168,105223.54588662088,107770.2650770992,3176.749573371101,3176.749573371101,107770.2650770992,0.0,32467.861328125,115985.61085438728,3318.438506946999
168,169,105223.54588662088,117770.8416974172,3348.40982677321,3348.40982677321,117770.8416974172,0.0,32489.501953125,111110.65762832761,3237.0750953446677
169,170,105223.54588662088,118826.3520584181,3359.297126505501,3359.297126505501,118826.3520584181,0.0,32948.74609375,105979.87941039354,3154.957964310818
170,171,105223.54588662088,132454.5301038623,3406.0331193770353,3406.0331193770353,132454.5301038623,0.0,32996.95703125,129126.99614322186,3463.912512452086
171,172,105223.54588662088,132454.5301038623,3406.0331193770353,3406.0331193770353,132454.5301038623,0.0,32760.134765625,134601.2578504011,3417.601763717039
172,173,105223.54588662088,133367.4893257618,3410.5595852547085,3410.5595852547085,133367.4893257618,0.0,32945.23046875,130053.92766037583,3378.472131838168
173,174,105223.54588662088,118572.09458418936,3362.2609118865544,3362.2609118865544,118572.09458418936,0.0,32639.390625,131449.24492820352,3383.121026608818
174,175,105223.54588662088,118388.78862984478,3303.1445375744884,3303.1445375744884,118388.78862984478,0.0,33053.6015625,133677.81815302372,3420.9133783113152
175,176,105223.54588662088,113189.08931174874,3284.4774656053805,3284.4774656053805,113189.08931174874,0.0,32704.8046875,114138.82433167845,3295.8129621824964
176,177,105223.54588662088,120925.8961230889,3337.259447110433,3337.259447110433,120925.8961230889,0.0,33078.0078125,110369.13455851376,3216.7954788049597
177,178,105223.54588662088,113895.9875742197,3283.6153162086466,3283.6153162086466,113895.9875742197,0.0,32753.1875,127758.85805779696,3460.992114149252
178,179,105223.54588662088,118096.87764745206,3352.0838711856077,3352.0838711856077,118096.87764745206,0.0,33048.0859375,112852.4896549359,3265.0081667181735
179,180,105223.54588662088,110597.38057961315,3201.2170042457146,3201.2170042457146,110597.38057961315,0.0,32908.18359375,113677.15471608937,3282.5463511952184
180,181,105223.54588662088,110205.55057515204,3194.152512365752,3194.152512365752,110205.55057515204,0.0,32969.33984375,109919.87336751074,3197.2988223144644
181,182,105223.54588662088,110080.45608908683,3193.468158716273,3193.468158716273,110080.45608908683,0.0,33462.62109375,131854.40556293726,3502.843304445468
182,183,105223.54588662088,110802.39071893692,3199.817258452395,3199.817258452395,110802.39071893692,0.0,33021.44921875,109806.53923392296,3195.452122180416
183,184,105223.54588662088,110890.76662763953,3198.380098416347,3198.380098416347,110890.76662763953,0.0,32826.67578125,117289.87333659828,3334.2368048173994
184,185,105223.54588662088,110890.76662763953,3198.380098416347,3198.380098416347,110890.76662763953,0.0,33132.67578125,117902.06567694247,3340.586409496092
185,186,105223.54588662088,112570.05195628852,3202.528365242745,3202.528365242745,112570.05195628852,0.0,32622.599609375,111032.67789090425,3196.642232224265
186,187,105223.54588662088,112570.05195628852,3202.528365242745,3202.528365242745,112570.05195628852,0.0,32649.427734375,125983.95567373186,3346.4711350867724
187,188,105223.54588662088,117064.73907153308,3333.10340527021,3333.10340527021,117064.73907153308,0.0,32694.365234375,116556.27866470069,3327.3550114520813
188,189,105223.54588662088,116977.96114505082,3332.5435730806335,3332.5435730806335,116977.96114505082,0.0,32807.10546875,118222.58555577695,3352.68095585893
189,190,105223.54588662088,111311.67436769605,3240.4335993395744,3240.4335993395744,111311.67436769605,0.0,32996.90234375,132388.2449606508,3511.773188160715
190,191,105223.54588662088,109150.19148044288,3180.8258219843874,3180.8258219843874,109150.19148044288,0.0,33113.69921875,112313.18338079005,3222.7905050263953
191,192,105223.54588662088,111311.67436769605,3240.4335993395744,3240.4335993395744,111311.67436769605,0.0,32943.7109375,113220.21714717895,3280.6119124092274
192,193,105223.54588662088,120568.03847801685,3252.1390559698757,3252.1390559698757,120568.03847801685,0.0,32574.7265625,111868.5817508921,3249.74940249474
193,194,105223.54588662088,105930.79495746642,3154.5462581500296,3154.5462581500296,105930.79495746642,0.0,33117.07421875,131705.9722415805,3474.942619520105
194,195,105223.54588662088,127917.90981152654,3316.2040031420383,3316.2040031420383,127917.90981152654,0.0,32833.41015625,116260.93492559344,3317.8278281331063
195,196,105223.54588662088,125938.73187760264,3436.8324393187004,3436.8324393187004,125938.73187760264,0.0,32679.1640625,112845.27013599873,3221.697253966962
196,197,105223.54588662088,111285.75037886202,3232.4914507522376,3232.4914507522376,111285.75037886202,0.0,32822.5625,110813.84071432054,3191.429402671204
197,198,105223.54588662088,105568.64164327085,3151.8044552085607,3151.8044552085607,105568.64164327085,0.0,33191.97265625,109794.28381866962,3207.315192846037
198,199,105223.54588662088,134497.6445724815,3415.1384181671074,3415.1384181671074,134497.6445724815,0.0,33172.00390625,117077.23490777612,3335.9132969595603
199,200,105223.54588662088,106524.339071244,3160.2786167951044,3160.2786167951044,106524.339071244,0.0,32900.34765625,117741.93641959131,3346.463573520195
200,201,105223.54588662088,106524.339071244,3160.2786167951044,3160.2786167951044,106524.339071244,0.0,33135.703125,117499.38393831253,3349.9833142998814
201,202,105223.54588662088,125951.35984226316,3436.843882878159,3436.843882878159,125951.35984226316,0.0,32719.650390625,127024.84291049838,3434.8754259676657
202,203,105223.54588662088,122057.50436532497,3339.0832959035956,3339.0832959035956,122057.50436532497,0.0,32986.55078125,119463.86437143385,3378.529816522988
203,204,105223.54588662088,122057.50436532497,3339.0832959035956,3339.0832959035956,122057.50436532497,0.0,32623.099609375,117801.38959760964,3222.75997065747
204,205,105223.54588662088,118132.18648013473,3354.8499692925466,3354.8499692925466,118132.18648013473,0.0,33395.35546875,126358.54105567932,3429.1898272217577
205,206,105223.54588662088,119518.80415267497,3374.917420722716,3374.917420722716,119518.80415267497,0.0,33085.00390625,118330.03425265104,3356.0590112523046
206,207,105223.54588662088,111372.37331619859,3248.7387651600975,3248.7387651600975,111372.37331619859,0.0,32681.380859375,119491.62699326128,3374.784837074337
207,208,105223.54588662088,125615.30439905077,3422.2747532202766,3422.2747532202766,125615.30439905077,0.0,32805.3203125,113212.18495130539,3277.073939583015
208,209,105223.54588662088,112426.4515863508,3264.6567008179195,3264.6567008179195,112426.4515863508,0.0,32899.61328125,129003.75921650231,3358.92784060837
209,210,105223.54588662088,112466.65176293999,3265.24417610847,3265.24417610847,112466.65176293999,0.0,32784.8984375,116823.52538225055,3327.945946792169
210,211,105223.54588662088,112743.0174664259,3269.5376309031135,3269.5376309031135,112743.0174664259,0.0,32717.048828125,115084.92740633339,3308.9712584427916
211,212,105223.54588662088,113127.52432064712,3278.7365725427526,3278.7365725427526,113127.52432064712,0.0,32428.435546875,112923.66831149161,3267.259482268966
212,213,105223.54588662088,113072.62285490334,3278.427310686318,3278.427310686318,113072.62285490334,0.0,32854.18359375,112632.58151757717,3271.9511011131453
213,214,105223.54588662088,112413.27608822286,3264.62036598938,3264.62036598938,112413.27608822286,0.0,33274.66015625,132324.41676275432,3426.4827871964526
214,215,105223.54588662088,115675.0416809544,3317.784370835171,3317.784370835171,115675.0416809544,0.0,33270.40234375,128233.59849403799,3455.9132200978124
215,216,105223.54588662088,117094.4119214341,3334.8066981648253,3334.8066981648253,117094.4119214341,0.0,33013.6796875,128983.44502336532,3473.678067777432
216,217,105223.54588662088,112723.797511518,3260.191575473168,3260.191575473168,112723.797511518,0.0,33191.39453125,118278.65631976724,3354.454835564964
217,218,105223.54588662088,130697.24199012667,3396.3058824306495,3396.3058824306495,130697.24199012667,0.0,32774.65625,113941.82109885663,3278.8406327592984
218,219,105223.54588662088,114514.14664851129,3288.8271124550815,3288.8271124550815,114514.14664851129,0.0,32834.2890625,118768.38808722794,3355.6433044085134
219,220,105223.54588662088,114513.51329692453,3288.8268307342437,3288.8268307342437,114513.51329692453,0.0,32916.015625,119217.57734823972,3372.4951794750987
220,221,105223.54588662088,115978.80130005628,3311.4882534640915,3311.4882534640915,115978.80130005628,0.0,32801.43359375,114508.2674203664,3291.62982661802
221,222,105223.54588662088,118831.36788131297,3363.5212170608456,3363.5212170608456,118831.36788131297,0.0,32977.07421875,114841.06351783127,3304.1024845334086
222,223,105223.54588662088,118302.30438321084,3356.200435008326,3356.200435008326,118302.30438321084,0.0,32714.408203125,124737.44494854659,3334.4288065500327
223,224,105223.54588662088,128999.10835002363,3440.9799444665473,3440.9799444665473,128999.10835002363,0.0,33315.375,117635.56962579489,3291.1130726608744
224,225,105223.54588662088,117474.99994271249,3342.313432432963,3342.313432432963,117474.99994271249,0.0,33294.34375,128999.10835002363,3440.9799444665473
225,226,105223.54588662088,117475.00775776803,3342.3136136808416,3342.3136136808416,117475.00775776803,0.0,33222.046875,112843.8593493849,3262.7622129100905
226,227,105223.54588662088,117469.73726859689,3342.29147155623,3342.29147155623,117469.73726859689,0.0,32808.28515625,115520.28987672925,3312.26754911025
227,228,105223.54588662088,117494.91494128853,3342.4069844832675,3342.4069844832675,117494.91494128853,0.0,33013.79296875,107014.73066464067,3157.1654945755004
228,229,105223.54588662088,117592.5895768255,3343.327929627322,3343.327929627322,117592.5895768255,0.0,33390.578125,113969.25171967596,3281.463807288076
229,230,105223.54588662088,117548.22745157033,3343.095738860105,3343.095738860105,117548.22745157033,0.0,32924.95703125,116257.60240872204,3318.8916315116676
230,231,105223.54588662088,117548.22745157033,3343.095738860105,3343.095738860105,117548.22745157033,0.0,33086.53515625,109302.04054983705,3197.758475247748
231,232,105223.54588662088,117548.22745157033,3343.095738860105,3343.095738860105,117548.22745157033,0.0,32752.154296875,116954.16729418188,3332.986752040065
232,233,105223.54588662088,115350.11925147474,3304.6889847204775,3304.6889847204775,115350.11925147474,0.0,32805.37109375,118655.67702505738,3357.550789131579
233,234,105223.54588662088,126993.3039258346,3354.004372604776,3354.004372604776,126993.3039258346,0.0,32494.681640625,115640.3715210408,3306.7712437394603
234,235,105223.54588662088,126993.3039258346,3354.004372604776,3354.004372604776,126993.3039258346,0.0,33136.9921875,119140.63224753737,3364.533118240455
235,236,105223.54588662088,117290.14900612831,3336.207472800578,3336.207472800578,117290.14900612831,0.0,32515.796875,115139.98878344893,3301.3191495419237
236,237,105223.54588662088,117290.14900612831,3336.207472800578,3336.207472800578,117290.14900612831,0.0,32829.62109375,116356.47896253318,3323.9037004805527
237,238,105223.54588662088,117280.1220594272,3335.5722737784,3335.5722737784,117280.1220594272,0.0,32891.08984375,118456.90102727711,3353.2373036111894
238,239,105223.54588662088,117308.45896471292,3336.323869504539,3336.323869504539,117308.45896471292,0.0,32735.771484375,108280.2121982351,3178.1246650202343
239,240,105223.54588662088,117200.82001731545,3333.8048858476027,3333.8048858476027,117200.82001731545,0.0,32930.39453125,117310.66674652696,3336.328398508418
240,241,105223.54588662088,117300.53900607675,3334.66449792549,3334.66449792549,117300.53900607675,0.0,32991.55078125,117718.63365683705,3342.814150952582
241,242,105223.54588662088,116607.76990970224,3325.3773808322503,3325.3773808322503,116607.76990970224,0.0,33250.30859375,126236.6998629272,3351.148086318156
242,243,105223.54588662088,117720.44156372547,3342.3856677097197,3342.3856677097197,117720.44156372547,0.0,33046.55078125,107771.58932591975,3161.730451009147
243,244,105223.54588662088,117725.25978258252,3342.4182206739943,3342.4182206739943,117725.25978258252,0.0,33012.8828125,119183.50603806227,3367.3467375950513
244,245,105223.54588662088,117725.25978258252,3342.4182206739943,3342.4182206739943,117725.25978258252,0.0,32992.66796875,109744.01282218099,3187.7252044522993
245,246,105223.54588662088,116792.24872490019,3328.096307701904,3328.096307701904,116792.24872490019,0.0,33205.21484375,109905.04639495164,3190.2110491491053
246,247,105223.54588662088,116792.24872490019,3328.096307701904,3328.096307701904,116792.24872490019,0.0,32781.31640625,117085.56513064355,3339.224229529844
247,248,105223.54588662088,116792.24872490019,3328.096307701904,3328.096307701904,116792.24872490019,0.0,32940.59765625,119514.93785205483,3326.923867114817
248,249,105223.54588662088,116792.24872490019,3328.096307701904,3328.096307701904,116792.24872490019,0.0,33129.09375,132829.0933663547,3409.8499741206715
249,250,105223.54588662088,110510.77612696588,3191.91998438583,3191.91998438583,110510.77612696588,0.0,32886.6171875,110438.70261410624,3189.2746142332257
250,251,105223.54588662088,110510.77612696588,3191.91998438583,3191.91998438583,110510.77612696588,0.0,32587.416015625,135072.31082482636,3438.7898883952084
251,252,105223.54588662088,116317.30903160572,3323.5918191315004,3323.5918191315004,116317.30903160572,0.0,33172.72265625,118652.08829784393,3358.9284577607878
252,253,105223.54588662088,116253.48472570628,3322.7947985283113,3322.7947985283113,116253.48472570628,0.0,32435.71875,117121.27331065387,3345.696133750035
253,254,105223.54588662088,130953.57848300785,3495.0585445635706,3495.0585445635706,130953.57848300785,0.0,33206.609375,116989.75703677535,3332.770454890625
254,255,105223.54588662088,130727.5323208347,3493.887038339044,3493.887038339044,130727.5323208347,0.0,32856.0,113796.54145962,3287.97253674616
255,256,105223.54588662088,130727.5323208347,3493.887038339044,3493.887038339044,130727.5323208347,0.0,32888.1796875,117551.01155498624,3284.2196441857286
256,257,105223.54588662088,130727.5323208347,3493.887038339044,3493.887038339044,130727.5323208347,0.0,33145.69140625,117643.34413412958,3347.81144861125
257,258,105223.54588662088,130170.18258136511,3451.5881109468182,3451.5881109468182,130170.18258136511,0.0,33002.9921875,119224.67697937042,3367.2298338687306
258,259,105223.54588662088,130262.44624382257,3451.912553655803,3451.912553655803,130262.44624382257,0.0,33112.84375,116948.83039242774,3334.7644791474136
259,260,105223.54588662088,130262.13156667352,3452.03105559333,3452.03105559333,130262.13156667352,0.0,32850.26953125,108683.90635367483,3181.1008936585945
260,261,105223.54588662088,130262.13156667352,3452.03105559333,3452.03105559333,130262.13156667352,0.0,32581.3671875,111214.01016762853,3237.473983599337
261,262,105223.54588662088,117054.22561430186,3333.0307052606577,3333.0307052606577,117054.22561430186,0.0,32984.73046875,125360.6672538817,3346.3572501600133
262,263,105223.54588662088,117054.22561430186,3333.0307052606577,3333.0307052606577,117054.22561430186,0.0,33066.8125,118476.62605500221,3358.7090314541983
263,264,105223.54588662088,117054.22561430186,3333.0307052606577,3333.0307052606577,117054.22561430186,0.0,33562.76171875,115959.5186175406,3319.9629970480155
264,265,105223.54588662088,117038.7119288519,3332.8928009029996,3332.8928009029996,117038.7119288519,0.0,32800.2734375,106923.10471348464,3161.4618223605935
265,266,105223.54588662088,113317.50966994464,3273.554986959994,3273.554986959994,113317.50966994464,0.0,33066.62109375,117386.51982987672,3344.815296901086
266,267,105223.54588662088,119151.83735655248,3367.8893495143493,3367.8893495143493,119151.83735655248,0.0,32797.27734375,113360.16123881936,3273.7461540075797
267,268,105223.54588662088,118847.97070177644,3366.454746428167,3366.454746428167,118847.97070177644,0.0,33126.67578125,111730.00884464383,3209.093014381069
268,269,105223.54588662088,117389.10445731133,3345.4255465024708,3345.4255465024708,117389.10445731133,0.0,33181.02734375,109182.3010878861,3188.2506538049647
269,270,105223.54588662088,118838.67972905189,3366.3795030125634,3366.3795030125634,118838.67972905189,0.0,32601.556640625,110855.4542446211,3203.0740518944767
270,271,105223.54588662088,110705.4021186307,3176.621005580574,3176.621005580574,110705.4021186307,0.0,32620.837890625,119423.33621063083,3375.893204638889
271,272,105223.54588662088,107260.97959259897,3161.9380541563264,3161.9380541563264,107260.97959259897,0.0,33038.015625,134114.23748599738,3431.279441820796
272,273,105223.54588662088,106803.45150795579,3159.624519181114,3159.624519181114,106803.45150795579,0.0,32927.4765625,107068.07814091444,3161.0898497436597
273,274,105223.54588662088,106803.45150795579,3159.624519181114,3159.624519181114,106803.45150795579,0.0,32668.2734375,106993.42375143617,3158.5859598500683
274,275,105223.54588662088,128398.80336716026,3369.0723763021942,3369.0723763021942,128398.80336716026,0.0,32854.4609375,118346.46733057499,3300.9186063315774
275,276,105223.54588662088,126739.13402622938,3357.9326207383665,3357.9326207383665,126739.13402622938,0.0,32955.234375,112706.19475647062,3270.1221153109004
276,277,105223.54588662088,126681.28127052635,3356.7909834495304,3356.7909834495304,126681.28127052635,0.0,32667.375,113880.74797524512,3283.0799048168383
277,278,105223.54588662088,126652.92837885767,3351.6981898279946,3351.6981898279946,126652.92837885767,0.0,32485.7734375,125533.80734655261,3346.930495289885
278,279,105223.54588662088,126652.92837885767,3351.6981898279946,3351.6981898279946,126652.92837885767,0.0,33096.734375,114255.83155415207,3286.3339559448336
279,280,105223.54588662088,126652.92837885767,3351.6981898279946,3351.6981898279946,126652.92837885767,0.0,32498.501953125,126955.30298490822,3344.9053101015666
280,281,105223.54588662088,125591.26601543278,3436.7551508151564,3436.7551508151564,125591.26601543278,0.0,32923.4375,121263.77399151027,3348.309058662882
281,282,105223.54588662088,126991.84217579663,3356.850367254695,3356.850367254695,126991.84217579663,0.0,32750.7109375,121779.78102169931,3420.798447133245
282,283,105223.54588662088,127216.7519108206,3458.2406675583925,3458.2406675583925,127216.7519108206,0.0,33057.60546875,123479.48938756436,3262.600660092074
283,284,105223.54588662088,126931.94797332585,3351.490259190202,3351.490259190202,126931.94797332585,0.0,32927.60546875,115991.54593020678,3327.94530135635
284,285,105223.54588662088,128213.16414576769,3363.453991435537,3363.453991435537,128213.16414576769,0.0,32845.46875,105885.7283230424,3153.4144161773647
285,286,105223.54588662088,115888.1363332048,3314.6111298289666,3314.6111298289666,115888.1363332048,0.0,32294.173828125,107128.6671063453,3169.955028193249
286,287,105223.54588662088,115888.1363332048,3314.6111298289666,3314.6111298289666,115888.1363332048,0.0,33211.28515625,117208.02379130572,3339.1802482906555
287,288,105223.54588662088,115888.1363332048,3314.6111298289666,3314.6111298289666,115888.1363332048,0.0,33074.68359375,115888.1363332048,3314.6111298289666
288,289,105223.54588662088,115888.1363332048,3314.6111298289666,3314.6111298289666,115888.1363332048,0.0,32891.08203125,113905.12201286852,3279.0768422698284
289,290,105223.54588662088,115888.1363332048,3314.6111298289666,3314.6111298289666,115888.1363332048,0.0,32854.94921875,116728.7257836461,3327.4864825567033
290,291,105223.54588662088,132167.1463244632,3507.6857201391804,3507.6857201391804,132167.1463244632,0.0,32997.37109375,127224.32783465832,3349.822063420782
291,292,105223.54588662088,109127.15000459552,3177.048917995806,3177.048917995806,109127.15000459552,0.0,32877.74609375,110093.78474582732,3197.4145879257985
292,293,105223.54588662088,107698.91547010094,3162.8529033303716,3162.8529033303716,107698.91547010094,0.0,32919.94921875,129871.1800076589,3450.2499024279305
293,294,105223.54588662088,108444.70762479305,3176.504692801363,3176.504692801363,108444.70762479305,0.0,33147.58203125,107698.91547010094,3162.8529033303716
294,295,105223.54588662088,108444.70762479305,3176.504692801363,3176.504692801363,108444.70762479305,0.0,32693.068359375,110491.48202903569,3228.7363148226414
295,296,105223.54588662088,110675.17476403713,3226.9650218145894,3226.9650218145894,110675.17476403713,0.0,32806.68359375,115789.82382624596,3315.8744253339564
296,297,105223.54588662088,111142.95085061342,3233.525874865399,3233.525874865399,111142.95085061342,0.0,32457.099609375,110935.15857348591,3230.850291773585
297,298,105223.54588662088,111142.17736886442,3233.5294327527745,3233.5294327527745,111142.17736886442,0.0,32788.296875,115886.7730717957,3309.5853544291394
298,299,105223.54588662088,118582.13464027643,3358.425839036141,3358.425839036141,118582.13464027643,0.0,32822.078125,118587.16226406395,3357.2551936067757
299,300,105223.54588662088,115534.11078599095,3309.409132399284,3309.409132399284,115534.11078599095,0.0,32636.283203125,107011.20114829391,3139.296700593978
300,301,105223.54588662088,109696.80459618568,3194.2080446370287,3194.2080446370287,109696.80459618568,0.0,32507.591796875,115352.5840838328,3306.568556744273
301,302,105223.54588662088,114597.67614603788,3293.8999073254836,3293.8999073254836,114597.67614603788,0.0,32873.41015625,115293.17692606896,3300.4246282439162
302,303,105223.54588662088,117372.22902280092,3337.587917700169,3337.587917700169,117372.22902280092,0.0,32379.5234375,118467.53049169481,3305.692850184968
303,304,105223.54588662088,115144.09770068526,3308.5788162378735,3308.5788162378735,115144.09770068526,0.0,32519.90625,116406.49199578911,3325.4815027703803
304,305,105223.54588662088,117627.1376137659,3342.7631386915655,3342.7631386915655,117627.1376137659,0.0,32779.51953125,115140.61558583379,3308.5643540817614
305,306,105223.54588662088,117627.1376137659,3342.7631386915655,3342.7631386915655,117627.1376137659,0.0,32775.13671875,117979.9273128584,3347.489412514132
306,307,105223.54588662088,117627.1376137659,3342.7631386915655,3342.7631386915655,117627.1376137659,0.0,32763.515625,109485.02120010555,3191.0306484732037
307,308,105223.54588662088,115600.52810182422,3308.0524095021765,3308.0524095021765,115600.52810182422,0.0,32495.4609375,115117.36211650819,3298.501705170893
308,309,105223.54588662088,115600.52810182422,3308.0524095021765,3308.0524095021765,115600.52810182422,0.0,32809.7265625,115745.67756816,3310.7777491503493
309,310,105223.54588662088,115577.24167249352,3307.719918983395,3307.719918983395,115577.24167249352,0.0,32924.41796875,116019.79246130586,3315.280402828489
310,311,105223.54588662088,117853.44451720268,3347.3525162923224,3347.3525162923224,117853.44451720268,0.0,32815.39453125,119246.76847359538,3370.8884929552446
311,312,105223.54588662088,117853.44451720268,3347.3525162923224,3347.3525162923224,117853.44451720268,0.0,32477.0859375,108617.29817879945,3177.593836306666
312,313,105223.54588662088,117163.1616826877,3340.345675275865,3340.345675275865,117163.1616826877,0.0,32883.16796875,112343.16809352487,3253.6455355540265
313,314,105223.54588662088,116120.23992222548,3325.5630761950406,3325.5630761950406,116120.23992222548,0.0,33055.98046875,131470.24355452508,3399.060256026364
314,315,105223.54588662088,116776.07723200321,3332.8768812728504,3332.8768812728504,116776.07723200321,0.0,32628.673828125,117552.19231911749,3352.05349941656
315,316,105223.54588662088,116776.07723200321,3332.8768812728504,3332.8768812728504,116776.07723200321,0.0,32397.900390625,114568.36862625182,3295.211173477746
